VIDEO,TIME BIN #,START TIME,END TIME,ANIMAL,BODY-PART,MEASUREMENT,VALUE
Test_rat18,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),5.671049846840387
Test_rat18,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),2.3529718337625587
Test_rat18,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),16.318893970368052
Test_rat18,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),36.365673014254604
Test_rat18,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),11.845371935638436
Test_rat18,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),7.0428007077334485
Test_rat18,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),28.55166083245617
Test_rat18,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),20.615655299629864
Test_rat18,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),6.395532984005781
Test_rat18,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),12.288996498625055
Test_rat18,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),17.47973904844746
Test_rat18,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),34.50626772450956
Test_rat18,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),16.765021980232603
Test_rat18,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),7.972763596712686
Test_rat18,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),5.26924710676632
Test_rat18,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),1.8368289642757591
Test_rat18,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),14.973490667448619
Test_rat18,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),39.27708858749768
Test_rat18,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),36.71582507228264
Test_rat18,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),7.2259613783518875
Test_rat18,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),16.021760662955533
Test_rat18,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),6.7301190062841725
Test_rat18,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),6.786214079143387
Test_rat18,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),6.0750074104253935
Test_rat18,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),10.125745147311267
Test_rat18,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),7.170860199288633
Test_rat18,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),10.645887461445458
Test_rat18,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),3.5308825944268243
Test_rat18,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),3.3187841560098867
Test_rat18,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),4.164792341838649
Test_rat18,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),7.89392191188598
Test_rat18,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),16.118314995688365
Test_rat18,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),8.688767368071337
Test_rat18,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),9.66931960748108
Test_rat18,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),41.71926326558834
Test_rat18,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),43.484449877347316
Test_rat18,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),31.758675041837627
Test_rat18,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),21.14926015734225
Test_rat18,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),7.370131485532633
Test_rat18,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),8.096921223094064
Test_rat18,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),6.011112636818406
Test_rat18,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),0.8596274051164862
Test_rat18,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),1.784279288865036
Test_rat18,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),3.6292955677248253
Test_rat18,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),22.16881155016524
Test_rat18,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),34.8897672675198
Test_rat18,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),36.39813527278867
Test_rat18,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),27.06777192457985
Test_rat18,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),7.956002375529188
Test_rat18,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),6.4746171464417515
Test_rat18,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),0.961667591572599
Test_rat18,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),1.4684537087482832
Test_rat18,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),2.7499567806487644
Test_rat18,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),8.936499424842621
Test_rat18,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),8.131670690972879
Test_rat18,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),4.167134213888319
Test_rat18,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),11.528310223973595
Test_rat18,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),6.6143090791528225
Test_rat18,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),8.039384002010486
Test_rat18,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),2.549547131714389
Test_rat18,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),1.7131072018624558
Test_rat18,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),1.6240759610395181
Test_rat18,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),7.090401515979151
Test_rat18,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),15.818765908738678
Test_rat18,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),12.452675524359162
Test_rat18,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),7.034148013804606
Test_rat18,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),4.313738644652823
Test_rat18,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),6.628257485433558
Test_rat18,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),36.34022636085085
Test_rat18,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),28.77407624721904
Test_rat18,90,00:01:30.000,00:01:30.079,Animal_1,Center,Movement (cm),4.389131967632253
Test_rat19,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),6.154067862615858
Test_rat19,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),18.290695090828056
Test_rat19,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),31.566069634308423
Test_rat19,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),8.245833929134292
Test_rat19,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),1.5641860563827739
Test_rat19,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),1.162501037601122
Test_rat19,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),1.6544197425116747
Test_rat19,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),2.052188667146906
Test_rat19,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),3.0944546460069398
Test_rat19,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),3.7732094603986943
Test_rat19,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),3.6652635475115893
Test_rat19,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),12.932784816517728
Test_rat19,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),29.593575846472703
Test_rat19,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),60.847682775074624
Test_rat19,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),23.75515298098255
Test_rat19,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),4.93099749545046
Test_rat19,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),2.6352159039709386
Test_rat19,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),3.882624846387953
Test_rat19,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),2.965273618916493
Test_rat19,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),0.464815568493208
Test_rat19,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),4.854017647027705
Test_rat19,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),7.834247059309005
Test_rat19,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),5.71941981893483
Test_rat19,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),6.500573032726173
Test_rat19,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),7.885780558048934
Test_rat19,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),2.4138696969666738
Test_rat19,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),5.105790518945871
Test_rat19,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),1.293163196469068
Test_rat19,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),0.36339599154754204
Test_rat19,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),0.32177179873602985
Test_rat19,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),1.7521555103163835
Test_rat19,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),5.84512619605692
Test_rat19,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),6.48339642725354
Test_rat19,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),5.1691783637721915
Test_rat19,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),8.829264945282457
Test_rat19,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),5.689267094411411
Test_rat19,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),10.491902190826387
Test_rat19,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),4.835973370883265
Test_rat19,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),3.8603462042223127
Test_rat19,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),9.163184553210552
Test_rat19,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),4.831741898451432
Test_rat19,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),4.511670566015775
Test_rat19,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),4.288192033805371
Test_rat19,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),1.7883720253558166
Test_rat19,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),4.127829396992164
Test_rat19,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),5.109927219262637
Test_rat19,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),8.564125953678046
Test_rat19,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),6.878577341097643
Test_rat19,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),4.616074844415502
Test_rat19,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),2.981322033922053
Test_rat19,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),3.172167998144536
Test_rat19,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),3.960543718123666
Test_rat19,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),6.205181317657896
Test_rat19,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),10.476307199170453
Test_rat19,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),7.17001882637634
Test_rat19,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),5.1652457965910195
Test_rat19,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),27.791249938515204
Test_rat19,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),17.776412814314057
Test_rat19,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),9.444167667687607
Test_rat19,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),20.615926463563664
Test_rat19,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),26.117830220736455
Test_rat19,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),4.704397485463008
Test_rat19,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),113.51220368771571
Test_rat19,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),7.856017556338725
Test_rat19,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),5.0943162434096205
Test_rat19,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),3.4552722955074033
Test_rat19,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),12.959954156226166
Test_rat19,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),15.73330847680955
Test_rat19,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),30.19969697329758
Test_rat19,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),14.11394279778032
Test_rat19,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),16.492055389699935
Test_rat19,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),7.705728026207899
Test_rat19,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),11.472167793015654
Test_rat19,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),7.331403169818051
Test_rat19,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),8.99821960202894
Test_rat19,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),7.336310944600134
Test_rat19,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),4.739624065967848
Test_rat19,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),3.050574125493377
Test_rat19,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),5.107667680307669
Test_rat19,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),8.320693637314005
Test_rat19,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),14.596313454751098
Test_rat19,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),29.415027849843558
Test_rat19,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),19.640150351214697
Test_rat19,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),8.374509784655089
Test_rat19,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),3.8648046050465
Test_rat19,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),11.569028293225678
Test_rat19,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),14.736441436546977
Test_rat19,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),34.03789244814683
Test_rat19,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),35.286143768815975
Test_rat19,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),21.8863028413143
Test_rat19,90,00:01:30.000,00:01:30.079,Animal_1,Center,Movement (cm),0.8163105200244495
Test_rat20,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),41.628152654716835
Test_rat20,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),10.426113248662485
Test_rat20,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),7.501196213329097
Test_rat20,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),48.935326378687165
Test_rat20,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),31.677128052991428
Test_rat20,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),18.63379737629787
Test_rat20,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),9.591311733739449
Test_rat20,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),40.24816293968071
Test_rat20,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),38.21344798653588
Test_rat20,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),15.563403162501928
Test_rat20,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),7.921494313995877
Test_rat20,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),6.049752018805419
Test_rat20,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),7.924066164007984
Test_rat20,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),18.840508393944486
Test_rat20,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),41.10955423532005
Test_rat20,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),23.50531064761459
Test_rat20,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),13.399382915743946
Test_rat20,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),3.454623751837903
Test_rat20,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),6.707463751337054
Test_rat20,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),3.548267216071884
Test_rat20,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),2.5628284408613338
Test_rat20,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),3.3031992301130613
Test_rat20,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),7.871335557151187
Test_rat20,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),15.599639280785278
Test_rat20,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),5.3165320511262815
Test_rat20,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),4.874675007421346
Test_rat20,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),5.562576779183062
Test_rat20,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),7.8645303508722675
Test_rat20,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),7.3297185710603205
Test_rat20,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),1.3753534137948389
Test_rat20,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),2.230810131280225
Test_rat20,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),1.1235560802750197
Test_rat20,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),3.5743626947933356
Test_rat20,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),36.74380041671828
Test_rat20,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),59.337319422152426
Test_rat20,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),20.962861810820723
Test_rat20,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),20.2117647430045
Test_rat20,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),1.8893388372346074
Test_rat20,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),4.6326494196670875
Test_rat20,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),2.1956858839819096
Test_rat20,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),2.859420709454405
Test_rat20,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),2.689359010650302
Test_rat20,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),1.111207941338375
Test_rat20,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),2.8388756751863475
Test_rat20,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),3.2414001162384785
Test_rat20,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),3.840387148877082
Test_rat20,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),6.75726666997104
Test_rat20,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),4.473852942219314
Test_rat20,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),14.825381386862073
Test_rat20,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),7.84006794584395
Test_rat20,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),27.454034339234546
Test_rat20,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),23.54206280718955
Test_rat20,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),36.75080935411457
Test_rat20,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),36.6264262985215
Test_rat20,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),8.724817470231692
Test_rat20,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),1.7206581304434596
Test_rat20,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),2.8107304389131333
Test_rat20,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),3.0992245491429857
Test_rat20,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),3.0978033305871993
Test_rat20,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),7.725094671516099
Test_rat20,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),4.977315209887193
Test_rat20,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),4.226590642847708
Test_rat20,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),2.2849312323183972
Test_rat20,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),3.389378203507904
Test_rat20,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),4.830021296990842
